2026-07-18 06:35:15,730 [INFO] backend: Initializing FastAPI Backend server...
2026-07-18 06:35:15,733 [INFO] backend: Mounted static outputs route at: /static (pointing to D:\Projects\AS\outputs)
2026-07-18 06:35:15,734 [INFO] backend: Initializing FastAPI Backend server...
2026-07-18 06:35:15,736 [INFO] backend: Mounted static outputs route at: /static (pointing to D:\Projects\AS\outputs)
2026-07-18 06:35:16,866 [INFO] backend: Registered API routes successfully.
2026-07-18 06:35:16,877 [INFO] backend: Lifespan startup: Initializing Earth Engine and loading model weights...
2026-07-18 06:35:16,877 [INFO] backend: Cleaning outputs directory of stale files...
2026-07-18 06:35:24,830 [INFO] backend: Inference device: cuda
2026-07-18 06:35:24,830 [INFO] backend: Loading U-Net weights from: D:\Projects\AS\weights\unet_forest_loss.pth
2026-07-18 06:35:25,116 [INFO] backend: Loading YOLOv8 weights from: D:\Projects\AS\weights\yolov8_encroachment.pt
2026-07-18 06:35:25,216 [INFO] backend: AI models pre-loaded in memory successfully!
2026-07-18 06:35:25,216 [INFO] apscheduler.scheduler: Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-07-18 06:35:25,219 [INFO] apscheduler.scheduler: Added job "Check for unacknowledged alerts to escalate" to job store "default"
2026-07-18 06:35:25,219 [INFO] apscheduler.scheduler: Scheduler started
2026-07-18 06:35:25,220 [INFO] backend.scheduler: Escalation Background Scheduler Started. Running every 1 minute.
2026-07-18 06:36:30,223 [INFO] apscheduler.executors.default: Running job "Check for unacknowledged alerts to escalate (trigger: interval[0:00:05], next run at: 2026-07-18 06:36:35 IST)" (scheduled at 2026-07-18 06:36:30.216926+05:30)
2026-07-18 06:36:30,228 [INFO] apscheduler.executors.default: Job "Check for unacknowledged alerts to escalate (trigger: interval[0:00:05], next run at: 2026-07-18 06:36:35 IST)" executed successfully
2026-07-18 06:36:35,221 [INFO] apscheduler.executors.default: Running job "Check for unacknowledged alerts to escalate (trigger: interval[0:00:05], next run at: 2026-07-18 06:36:40 IST)" (scheduled at 2026-07-18 06:36:35.216926+05:30)
2026-07-18 06:36:35,227 [INFO] apscheduler.executors.default: Job "Check for unacknowledged alerts to escalate (trigger: interval[0:00:05], next run at: 2026-07-18 06:36:40 IST)" executed successfully
2026-07-18 06:36:40,228 [INFO] apscheduler.executors.default: Running job "Check for unacknowledged alerts to escalate (trigger: interval[0:00:05], next run at: 2026-07-18 06:36:45 IST)" (scheduled at 2026-07-18 06:36:40.216926+05:30)
2026-07-18 06:36:40,255 [INFO] apscheduler.executors.default: Job "Check for unacknowledged alerts to escalate (trigger: interval[0:00:05], next run at: 2026-07-18 06:36:45 IST)" executed successfully
2026-07-18 06:36:45,219 [INFO] apscheduler.executors.default: Running job "Check for unacknowledged alerts to escalate (trigger: interval[0:00:05], next run at: 2026-07-18 06:36:50 IST)" (scheduled at 2026-07-18 06:36:45.216926+05:30)
2026-07-18 06:36:45,223 [INFO] apscheduler.executors.default: Job "Check for unacknowledged alerts to escalate (trigger: interval[0:00:05], next run at: 2026-07-18 06:36:50 IST)" executed successfully
2026-07-18 06:36:50,232 [INFO] apscheduler.executors.default: Running job "Check for unacknowledged alerts to escalate (trigger: interval[0:00:05], next run at: 2026-07-18 06:36:55 IST)" (scheduled at 2026-07-18 06:36:50.216926+05:30)
2026-07-18 06:36:50,241 [INFO] apscheduler.executors.default: Job "Check for unacknowledged alerts to escalate (trigger: interval[0:00:05], next run at: 2026-07-18 06:36:55 IST)" executed successfully
2026-07-18 06:36:55,217 [INFO] apscheduler.executors.default: Running job "Check for unacknowledged alerts to escalate (trigger: interval[0:00:05], next run at: 2026-07-18 06:37:00 IST)" (scheduled at 2026-07-18 06:36:55.216926+05:30)
2026-07-18 06:36:55,222 [INFO] apscheduler.executors.default: Job "Check for unacknowledged alerts to escalate (trigger: interval[0:00:05], next run at: 2026-07-18 06:37:00 IST)" executed successfully
2026-07-18 06:37:00,227 [INFO] apscheduler.executors.default: Running job "Check for unacknowledged alerts to escalate (trigger: interval[0:00:05], next run at: 2026-07-18 06:37:05 IST)" (scheduled at 2026-07-18 06:37:00.216926+05:30)
2026-07-18 06:37:00,233 [INFO] apscheduler.executors.default: Job "Check for unacknowledged alerts to escalate (trigger: interval[0:00:05], next run at: 2026-07-18 06:37:05 IST)" executed successfully
2026-07-18 06:37:05,221 [INFO] apscheduler.executors.default: Running job "Check for unacknowledged alerts to escalate (trigger: interval[0:00:05], next run at: 2026-07-18 06:37:10 IST)" (scheduled at 2026-07-18 06:37:05.216926+05:30)
2026-07-18 06:37:05,223 [INFO] apscheduler.executors.default: Job "Check for unacknowledged alerts to escalate (trigger: interval[0:00:05], next run at: 2026-07-18 06:37:10 IST)" executed successfully
2026-07-18 06:37:10,217 [INFO] apscheduler.executors.default: Running job "Check for unacknowledged alerts to escalate (trigger: interval[0:00:05], next run at: 2026-07-18 06:37:15 IST)" (scheduled at 2026-07-18 06:37:10.216926+05:30)
2026-07-18 06:37:10,222 [INFO] apscheduler.executors.default: Job "Check for unacknowledged alerts to escalate (trigger: interval[0:00:05], next run at: 2026-07-18 06:37:15 IST)" executed successfully
2026-07-18 06:37:15,219 [INFO] apscheduler.executors.default: Running job "Check for unacknowledged alerts to escalate (trigger: interval[0:00:05], next run at: 2026-07-18 06:37:20 IST)" (scheduled at 2026-07-18 06:37:15.216926+05:30)
2026-07-18 06:37:15,226 [INFO] apscheduler.executors.default: Job "Check for unacknowledged alerts to escalate (trigger: interval[0:00:05], next run at: 2026-07-18 06:37:20 IST)" executed successfully
2026-07-18 06:37:20,229 [INFO] apscheduler.executors.default: Running job "Check for unacknowledged alerts to escalate (trigger: interval[0:00:05], next run at: 2026-07-18 06:37:25 IST)" (scheduled at 2026-07-18 06:37:20.216926+05:30)
2026-07-18 06:37:20,234 [INFO] apscheduler.executors.default: Job "Check for unacknowledged alerts to escalate (trigger: interval[0:00:05], next run at: 2026-07-18 06:37:25 IST)" executed successfully
2026-07-18 06:37:25,231 [INFO] apscheduler.executors.default: Running job "Check for unacknowledged alerts to escalate (trigger: interval[0:00:05], next run at: 2026-07-18 06:37:30 IST)" (scheduled at 2026-07-18 06:37:25.216926+05:30)
2026-07-18 06:37:25,233 [INFO] apscheduler.executors.default: Job "Check for unacknowledged alerts to escalate (trigger: interval[0:00:05], next run at: 2026-07-18 06:37:30 IST)" executed successfully
2026-07-18 06:37:30,223 [INFO] apscheduler.executors.default: Running job "Check for unacknowledged alerts to escalate (trigger: interval[0:00:05], next run at: 2026-07-18 06:37:35 IST)" (scheduled at 2026-07-18 06:37:30.216926+05:30)
